,ID,Event_Type,Target,Product,Same_Angle,Inverted,Event_Time,System_Time
3449,529,on,SINGLETON,07_detergent_1.jpg,,0,0.799,1535513742.709
3450,,SIGNAL,,,,,,1535513747.212
3451,,SIGNAL,,,,,,1535513747.212
3452,,SIGNAL,,,,,,1535513747.212
3453,,SIGNAL,,,,,,1535513747.899
3454,,SIGNAL,,,,,,1535513749.798
3455,530,interval,,,,,6.670,1535513743.541
3456,530,on,,04_chocolate_3.jpg,True,0,0.800,1535513750.234
3457,530,image_interval,,,,,0.400,1535513751.066
3458,530,on,00_chocolate_3.jpg,,True,0,0.800,1535513751.490
3459,,SIGNAL,,,,,,1535513757.147
3460,,SIGNAL,,,,,,1535513757.147
3461,,SIGNAL,,,,,,1535513757.147
3462,,SIGNAL,,,,,,1535513757.398
3463,,SIGNAL,,,,,,1535513759.298
3464,531,interval,,,,,8.827,1535513752.318
3465,531,on,,02_chocolate_1.jpg,False,0,0.801,1535513761.169
3466,,SIGNAL,,,,,,1535513762.004
3467,531,image_interval,,,,,0.400,1535513762.003
3468,531,on,00_chocolate_2.jpg,,False,0,0.800,1535513762.426
3469,,SIGNAL,,,,,,1535513764.485
3470,,SIGNAL,,,,,,1535513764.998
3471,532,interval,,,,,2.230,1535513763.254
3472,532,on,,03_chocolate_1.jpg,False,0,0.800,1535513765.509
3473,532,image_interval,,,,,0.400,1535513766.341
3474,532,on,00_chocolate_3.jpg,,False,0,0.800,1535513766.765
3475,,SIGNAL,,,,,,1535513769.096
3476,,SIGNAL,,,,,,1535513769.096
3477,533,interval,,,,,2.501,1535513767.593
3478,533,on,SINGLETON,06_detergent_2.jpg,,0,0.801,1535513770.119
3479,,SIGNAL,,,,,,1535513773.639
3480,,SIGNAL,,,,,,1535513773.639
3481,,SIGNAL,,,,,,1535513774.498
3482,534,interval,,,,,4.681,1535513770.956
3483,534,on,,08_chocolate_3.jpg,True,0,0.799,1535513775.660
3484,,SIGNAL,,,,,,1535513776.490
3485,534,image_interval,,,,,0.400,1535513776.489
3486,534,on,00_chocolate_3.jpg,,True,0,0.800,1535513776.912
3487,,SIGNAL,,,,,,1535513779.580
3488,,SIGNAL,,,,,,1535513780.198
3489,535,interval,,,,,2.839,1535513777.741
3490,535,on,SINGLETON,01_detergent_2.jpg,,0,0.799,1535513780.608
3491,,SIGNAL,,,,,,1535513785.007
3492,,SIGNAL,,,,,,1535513785.007
3493,,SIGNAL,,,,,,1535513785.897
3494,,SIGNAL,,,,,,1535513787.797
3495,536,interval,,,,,6.565,1535513781.440
3496,536,on,SINGLETON,03_detergent_1.jpg,,0,0.801,1535513788.031
3497,,SIGNAL,,,,,,1535513790.131
3498,537,interval,,,,,2.270,1535513788.860
3499,537,on,SINGLETON,03_chocolate_1.jpg,,1,0.801,1535513791.156
3500,538,interval,,,,,0.578,1535513791.985
3501,538,on,,02_chocolate_2.jpg,False,0,0.799,1535513792.587
3502,,SIGNAL,,,,,,1535513793.420
3503,,K_PRESS,,,,,,1535513793.420
3504,,SIGNAL,,,,,,1535513793.498
3505,538,image_interval,,,,,0.400,1535513793.418
3506,538,on,00_chocolate_1.jpg,,False,0,0.800,1535513793.842
3507,,SIGNAL,,,,,,1535513795.778
3508,539,interval,,,,,2.108,1535513794.670
3509,539,on,,05_chocolate_2.jpg,False,0,0.800,1535513796.801
3510,,SIGNAL,,,,,,1535513797.638
3511,539,image_interval,,,,,0.400,1535513797.637
3512,539,on,00_chocolate_1.jpg,,False,1,0.801,1535513798.060
3513,,SIGNAL,,,,,,1535513801.962
3514,,SIGNAL,,,,,,1535513801.962
3515,,SIGNAL,,,,,,1535513802.998
3516,,SIGNAL,,,,,,1535513804.898
3517,540,interval,,,,,6.071,1535513798.890
3518,540,on,,01_chocolate_2.jpg,True,1,0.800,1535513804.983
3519,,K_PRESS,,,,,,1535513805.813
3520,540,image_interval,,,,,0.400,1535513805.812
3521,540,on,00_chocolate_2.jpg,,True,0,0.800,1535513806.235
3522,541,interval,,,,,0.590,1535513807.064
3523,541,on,SINGLETON,08_chocolate_3.jpg,,0,0.799,1535513807.679
3524,,SIGNAL,,,,,,1535513810.770
3525,,SIGNAL,,,,,,1535513810.770
3526,,SIGNAL,,,,,,1535513810.770
3527,,SIGNAL,,,,,,1535513812.497
3528,542,interval,,,,,4.261,1535513808.507
3529,542,on,,07_detergent_2.jpg,True,0,0.800,1535513812.793
3530,542,image_interval,,,,,0.400,1535513813.624
3531,542,on,00_detergent_2.jpg,,True,0,0.801,1535513814.048
3532,,SIGNAL,,,,,,1535513816.827
3533,,SIGNAL,,,,,,1535513816.827
3534,543,interval,,,,,2.948,1535513814.877
3535,543,on,,03_chocolate_2.jpg,True,0,0.800,1535513817.849
3536,,SIGNAL,,,,,,1535513818.678
3537,543,image_interval,,,,,0.400,1535513818.677
3538,543,on,00_chocolate_2.jpg,,True,0,0.801,1535513819.101
3539,544,interval,,,,,0.987,1535513819.934
3540,544,on,SINGLETON,04_detergent_1.jpg,,0,0.800,1535513820.947
3541,,SIGNAL,,,,,,1535513823.317
3542,,K_PRESS,,,,,,1535513823.317
3543,,SIGNAL,,,,,,1535513823.317
3544,,SIGNAL,,,,,,1535513823.898
3545,545,interval,,,,,2.541,1535513821.775
3546,545,on,SINGLETON,01_detergent_1.jpg,,1,0.800,1535513824.341
3547,,K_PRESS,,,,,,1535513829.128
3548,,SIGNAL,,,,,,1535513829.128
3549,,SIGNAL,,,,,,1535513829.128
3550,,SIGNAL,,,,,,1535513829.597
3551,,SIGNAL,,,,,,1535513831.498
3552,546,interval,,,,,6.957,1535513825.169
3553,546,on,,05_chocolate_3.jpg,False,0,0.801,1535513832.149
3554,546,image_interval,,,,,0.400,1535513832.977
3555,546,on,00_chocolate_2.jpg,,False,0,0.800,1535513833.401
3556,,SIGNAL,,,,,,1535513835.677
3557,,SIGNAL,,,,,,1535513835.677
3558,547,interval,,,,,2.446,1535513834.230
3559,547,on,SINGLETON,08_chocolate_2.jpg,,0,0.799,1535513836.702
3560,,SIGNAL,,,,,,1535513840.955
3561,,SIGNAL,,,,,,1535513840.955
3562,,SIGNAL,,,,,,1535513840.997
3563,,SIGNAL,,,,,,1535513842.898
3564,548,interval,,,,,6.425,1535513837.529
3565,548,on,SINGLETON,05_chocolate_1.jpg,,0,0.800,1535513843.978
3566,,SIGNAL,,,,,,1535513846.375
3567,,SIGNAL,,,,,,1535513846.698
3568,549,interval,,,,,2.564,1535513844.811
3569,549,on,SINGLETON,04_detergent_2.jpg,,0,0.800,1535513847.400
3570,,SIGNAL,,,,,,1535513850.566
3571,,SIGNAL,,,,,,1535513850.566
3572,,SIGNAL,,,,,,1535513852.398
3573,550,interval,,,,,4.337,1535513848.228
3574,550,on,SINGLETON,05_chocolate_3.jpg,,0,0.799,1535513852.588
3575,,SIGNAL,,,,,,1535513855.065
3576,551,interval,,,,,2.648,1535513853.416
3577,551,on,,04_detergent_1.jpg,False,0,0.801,1535513856.088
3578,,SIGNAL,,,,,,1535513856.918
3579,551,image_interval,,,,,0.400,1535513856.917
3580,551,on,00_detergent_2.jpg,,False,0,0.800,1535513857.340
3581,552,interval,,,,,0.920,1535513858.169
3582,552,on,,04_detergent_3.jpg,False,0,0.801,1535513859.113
3583,,SIGNAL,,,,,,1535513859.942
3584,,SIGNAL,,,,,,1535513859.997
3585,552,image_interval,,,,,0.400,1535513859.941
3586,552,on,00_detergent_1.jpg,,False,0,0.800,1535513860.366
3587,,SIGNAL,,,,,,1535513864.077
3588,,SIGNAL,,,,,,1535513864.077
3589,,SIGNAL,,,,,,1535513865.698
3590,553,interval,,,,,4.880,1535513861.195
3591,553,on,SINGLETON,06_detergent_1.jpg,,1,0.802,1535513866.100
3592,,SIGNAL,,,,,,1535513869.257
3593,,SIGNAL,,,,,,1535513869.498
3594,554,interval,,,,,4.326,1535513866.931
3595,554,on,,09_chocolate_3.jpg,False,0,0.800,1535513871.282
3596,,SIGNAL,,,,,,1535513872.110
3597,554,image_interval,,,,,0.400,1535513872.109
3598,554,on,00_chocolate_1.jpg,,False,0,0.799,1535513872.533
3599,,SIGNAL,,,,,,1535513877.383
3600,,SIGNAL,,,,,,1535513877.383
3601,,SIGNAL,,,,,,1535513877.383
3602,,SIGNAL,,,,,,1535513878.998
3603,,SIGNAL,,,,,,1535513880.898
3604,555,interval,,,,,8.020,1535513873.362
3605,555,on,SINGLETON,01_detergent_1.jpg,,0,0.800,1535513881.410
3606,556,interval,,,,,0.878,1535513882.243
3607,556,on,SINGLETON,03_chocolate_3.jpg,,0,0.801,1535513883.147
3608,,SIGNAL,,,,,,1535513888.378
3609,,SIGNAL,,,,,,1535513888.378
3610,,SIGNAL,,,,,,1535513888.378
3611,,SIGNAL,,,,,,1535513888.497
3612,,SIGNAL,,,,,,1535513890.397
3613,,SIGNAL,,,,,,1535513892.298
3614,557,interval,,,,,8.401,1535513883.975
3615,557,on,SINGLETON,07_detergent_1.jpg,,0,0.801,1535513892.402
3616,,SIGNAL,,,,,,1535513897.163
3617,,SIGNAL,,,,,,1535513897.163
3618,,SIGNAL,,,,,,1535513897.998
3619,,SIGNAL,,,,,,1535513899.897
3620,558,interval,,,,,6.930,1535513893.231
3621,558,on,,08_detergent_3.jpg,False,0,0.801,1535513900.185
3622,558,image_interval,,,,,0.400,1535513901.013
3623,558,on,00_detergent_1.jpg,,False,0,0.800,1535513901.437
3624,,SIGNAL,,,,,,1535513903.810
3625,,SIGNAL,,,,,,1535513903.810
3626,559,interval,,,,,2.543,1535513902.266
3627,559,on,,01_detergent_3.jpg,False,0,0.800,1535513904.833
3628,,SIGNAL,,,,,,1535513905.661
3629,559,image_interval,,,,,0.400,1535513905.660
3630,559,on,00_detergent_1.jpg,,False,0,0.801,1535513906.084
3631,560,interval,,,,,0.864,1535513906.913
3632,560,on,SINGLETON,07_detergent_2.jpg,,0,0.800,1535513907.806
3633,,SIGNAL,,,,,,1535513910.098
3634,,SIGNAL,,,,,,1535513910.098
3635,561,interval,,,,,2.452,1535513908.644
3636,561,on,,01_detergent_3.jpg,False,0,0.801,1535513911.121
3637,,SIGNAL,,,,,,1535513911.950
3638,561,image_interval,,,,,0.400,1535513911.949
3639,561,on,00_detergent_1.jpg,,False,0,0.800,1535513912.374
3640,,SIGNAL,,,,,,1535513915.111
3641,,SIGNAL,,,,,,1535513915.111
3642,562,interval,,,,,2.897,1535513913.212
3643,562,on,SINGLETON,04_detergent_1.jpg,,0,0.801,1535513916.134
3644,,SIGNAL,,,,,,1535513918.732
3645,,SIGNAL,,,,,,1535513918.898
3646,563,interval,,,,,2.769,1535513916.963
3647,563,on,SINGLETON,05_chocolate_3.jpg,,0,0.800,1535513919.757
3648,,SIGNAL,,,,,,1535513925.334
3649,,SIGNAL,,,,,,1535513925.334
3650,,SIGNAL,,,,,,1535513925.334
3651,,SIGNAL,,,,,,1535513926.498
3652,,SIGNAL,,,,,,1535513928.397
3653,564,interval,,,,,8.747,1535513920.585
3654,564,on,,08_chocolate_1.jpg,False,0,0.800,1535513929.361
3655,,SIGNAL,,,,,,1535513930.297
3656,564,image_interval,,,,,0.400,1535513930.188
3657,564,on,00_chocolate_3.jpg,,False,0,0.799,1535513930.611
3658,,SIGNAL,,,,,,1535513934.660
3659,,SIGNAL,,,,,,1535513934.660
3660,,SIGNAL,,,,,,1535513935.997
3661,565,interval,,,,,6.216,1535513931.442
3662,565,on,SINGLETON,07_detergent_2.jpg,,0,0.799,1535513937.690
3663,,SIGNAL,,,,,,1535513941.563
3664,,SIGNAL,,,,,,1535513941.563
3665,,SIGNAL,,,,,,1535513941.698
3666,,SIGNAL,,,,,,1535513943.598
3667,566,interval,,,,,6.045,1535513938.518
3668,566,on,SINGLETON,05_chocolate_2.jpg,,0,0.799,1535513944.588
3669,,SIGNAL,,,,,,1535513949.812
3670,,SIGNAL,,,,,,1535513949.812
3671,,SIGNAL,,,,,,1535513949.812
3672,,SIGNAL,,,,,,1535513951.197
3673,,SIGNAL,,,,,,1535513953.097
3674,567,interval,,,,,8.395,1535513945.415
3675,567,on,SINGLETON,01_chocolate_3.jpg,,0,0.800,1535513953.834
3676,,SIGNAL,,,,,,1535513956.513
3677,,SIGNAL,,,,,,1535513956.897
3678,568,interval,,,,,2.849,1535513954.663
3679,568,on,SINGLETON,05_chocolate_2.jpg,,1,0.799,1535513957.537
3680,,K_PRESS,,,,,,1535513962.413
3681,,SIGNAL,,,,,,1535513962.413
3682,,SIGNAL,,,,,,1535513962.413
3683,,SIGNAL,,,,,,1535513962.597
3684,,SIGNAL,,,,,,1535513964.497
3685,,SIGNAL,,,,,,1535513966.398
3686,569,interval,,,,,8.045,1535513958.365
3687,569,on,SINGLETON,07_chocolate_3.jpg,,0,0.800,1535513966.436
3688,,SIGNAL,,,,,,1535513970.980
3689,,SIGNAL,,,,,,1535513970.980
3690,,SIGNAL,,,,,,1535513972.098
3691,570,interval,,,,,6.715,1535513967.264
3692,570,on,SINGLETON,07_chocolate_3.jpg,,0,0.802,1535513974.003
3693,,SIGNAL,,,,,,1535513979.818
3694,,SIGNAL,,,,,,1535513979.818
3695,,SIGNAL,,,,,,1535513979.818
3696,,SIGNAL,,,,,,1535513979.818
3697,,SIGNAL,,,,,,1535513981.597
3698,,SIGNAL,,,,,,1535513983.498
3699,571,interval,,,,,8.982,1535513974.833
3700,571,on,,01_detergent_1.jpg,False,0,0.800,1535513983.840
3701,571,image_interval,,,,,0.400,1535513984.667
3702,571,on,00_detergent_2.jpg,,False,0,0.801,1535513985.090
3703,,SIGNAL,,,,,,1535513988.435
3704,,SIGNAL,,,,,,1535513988.435
3705,,SIGNAL,,,,,,1535513989.197
3706,572,interval,,,,,4.514,1535513985.919
3707,572,on,SINGLETON,09_chocolate_3.jpg,,0,0.800,1535513990.459
3708,573,interval,,,,,0.482,1535513991.288
3709,573,on,,04_chocolate_3.jpg,False,0,0.801,1535513991.794
3710,,SIGNAL,,,,,,1535513992.624
3711,,SIGNAL,,,,,,1535513992.997
3712,573,image_interval,,,,,0.400,1535513992.622
3713,573,on,00_chocolate_2.jpg,,False,0,0.801,1535513993.045
3714,,SIGNAL,,,,,,1535513996.108
3715,,SIGNAL,,,,,,1535513996.798
3716,574,interval,,,,,4.233,1535513993.875
3717,574,on,,08_chocolate_1.jpg,False,0,0.801,1535513998.130
3718,,SIGNAL,,,,,,1535513998.960
3719,574,image_interval,,,,,0.400,1535513998.960
3720,574,on,00_chocolate_2.jpg,,False,0,0.800,1535513999.383
3721,,SIGNAL,,,,,,1535514005.002
3722,,SIGNAL,,,,,,1535514005.002
3723,,SIGNAL,,,,,,1535514005.002
3724,,SIGNAL,,,,,,1535514006.297
3725,,SIGNAL,,,,,,1535514008.197
3726,575,interval,,,,,8.789,1535514000.211
3727,575,on,,08_chocolate_2.jpg,False,0,0.801,1535514009.024
3728,,SIGNAL,,,,,,1535514010.097
3729,575,image_interval,,,,,0.400,1535514009.853
3730,575,on,00_chocolate_1.jpg,,False,0,0.800,1535514010.276
3731,,SIGNAL,,,,,,1535514015.116
3732,,SIGNAL,,,,,,1535514015.116
3733,,SIGNAL,,,,,,1535514015.797
3734,,SIGNAL,,,,,,1535514017.696
3735,576,interval,,,,,8.000,1535514011.115
3736,576,on,SINGLETON,03_chocolate_2.jpg,,0,0.802,1535514019.139
3737,,SIGNAL,,,,,,1535514022.781
3738,,SIGNAL,,,,,,1535514022.781
3739,,SIGNAL,,,,,,1535514023.397
3740,577,interval,,,,,4.810,1535514019.969
3741,577,on,,01_chocolate_3.jpg,False,0,0.800,1535514024.803
3742,,SIGNAL,,,,,,1535514025.635
3743,577,image_interval,,,,,0.400,1535514025.634
3744,577,on,00_chocolate_2.jpg,,False,0,0.801,1535514026.057
3745,,SIGNAL,,,,,,1535514031.023
3746,,SIGNAL,,,,,,1535514031.023
3747,,SIGNAL,,,,,,1535514031.023
3748,,SIGNAL,,,,,,1535514032.897
3749,,SIGNAL,,,,,,1535514034.797
3750,578,interval,,,,,8.135,1535514026.886
3751,578,on,,01_detergent_1.jpg,True,0,0.801,1535514035.044
3752,578,image_interval,,,,,0.400,1535514035.877
3753,578,on,00_detergent_1.jpg,,True,0,0.800,1535514036.302
3754,,SIGNAL,,,,,,1535514039.620
3755,,SIGNAL,,,,,,1535514039.620
3756,,SIGNAL,,,,,,1535514040.497
3757,579,interval,,,,,4.487,1535514037.131
3758,579,on,SINGLETON,08_detergent_3.jpg,,0,0.799,1535514041.644
3759,,SIGNAL,,,,,,1535514045.220
3760,,SIGNAL,,,,,,1535514045.220
3761,,SIGNAL,,,,,,1535514046.197
3762,580,interval,,,,,4.746,1535514042.473
3763,580,on,SINGLETON,04_detergent_3.jpg,,0,0.800,1535514047.246
3764,,SIGNAL,,,,,,1535514051.529
3765,,SIGNAL,,,,,,1535514051.529
3766,,SIGNAL,,,,,,1535514051.897
3767,,SIGNAL,,,,,,1535514053.797
3768,581,interval,,,,,6.445,1535514048.083
3769,581,on,,05_detergent_1.jpg,False,0,0.799,1535514054.552
3770,,SIGNAL,,,,,,1535514055.697
3771,581,image_interval,,,,,0.400,1535514055.383
3772,581,on,00_detergent_2.jpg,,False,0,0.800,1535514055.806
3773,,SIGNAL,,,,,,1535514058.110
3774,582,interval,,,,,2.475,1535514056.634
3775,582,on,SINGLETON,08_detergent_2.jpg,,1,0.801,1535514059.135
3776,,SIGNAL,,,,,,1535514062.790
3777,,K_PRESS,,,,,,1535514062.790
3778,,SIGNAL,,,,,,1535514062.790
3779,,SIGNAL,,,,,,1535514063.297
3780,583,interval,,,,,4.820,1535514059.968
3781,583,on,SINGLETON,02_detergent_3.jpg,,0,0.800,1535514064.814
3782,,SIGNAL,,,,,,1535514068.672
3783,,SIGNAL,,,,,,1535514068.672
3784,,SIGNAL,,,,,,1535514068.998
3785,,SIGNAL,,,,,,1535514070.897
3786,584,interval,,,,,6.028,1535514065.642
3787,584,on,SINGLETON,07_chocolate_3.jpg,,0,0.799,1535514071.696
3788,,SIGNAL,,,,,,1535514077.026
3789,,SIGNAL,,,,,,1535514077.026
3790,,SIGNAL,,,,,,1535514077.026
3791,,SIGNAL,,,,,,1535514078.497
3792,,SIGNAL,,,,,,1535514080.397
3793,585,interval,,,,,8.496,1535514072.529
3794,585,on,,04_detergent_3.jpg,False,0,0.801,1535514081.047
3795,585,image_interval,,,,,0.400,1535514081.882
3796,585,on,00_detergent_2.jpg,,False,0,0.800,1535514082.306
3797,,SIGNAL,,,,,,1535514086.925
3798,,SIGNAL,,,,,,1535514086.925
3799,,SIGNAL,,,,,,1535514086.925
3800,,SIGNAL,,,,,,1535514087.996
3801,,SIGNAL,,,,,,1535514089.896
3802,586,interval,,,,,6.789,1535514083.135
3803,586,on,SINGLETON,02_detergent_1.jpg,,0,0.800,1535514089.949
3804,587,interval,,,,,0.482,1535514090.778
3805,587,on,SINGLETON,04_chocolate_2.jpg,,0,0.800,1535514091.287
3806,,SIGNAL,,,,,,1535514094.354
3807,,SIGNAL,,,,,,1535514094.354
3808,,SIGNAL,,,,,,1535514095.597
3809,588,interval,,,,,4.233,1535514092.119
3810,588,on,SINGLETON,08_chocolate_2.jpg,,0,0.800,1535514096.380
3811,,SIGNAL,,,,,,1535514101.539
3812,,SIGNAL,,,,,,1535514101.539
3813,,SIGNAL,,,,,,1535514101.539
3814,,SIGNAL,,,,,,1535514103.197
3815,,SIGNAL,,,,,,1535514105.097
3816,589,interval,,,,,8.330,1535514097.208
3817,589,on,,02_detergent_3.jpg,False,0,0.799,1535514105.561
3818,589,image_interval,,,,,0.400,1535514106.388
3819,589,on,00_detergent_2.jpg,,False,0,0.800,1535514106.813
3820,,SIGNAL,,,,,,1535514110.529
3821,,SIGNAL,,,,,,1535514110.529
3822,,SIGNAL,,,,,,1535514110.797
3823,590,interval,,,,,4.886,1535514107.641
3824,590,on,,08_detergent_2.jpg,False,0,0.799,1535514112.552
3825,,SIGNAL,,,,,,1535514113.385
3826,590,image_interval,,,,,0.400,1535514113.384
3827,590,on,00_detergent_3.jpg,,False,0,0.800,1535514113.808
3828,,SIGNAL,,,,,,1535514118.484
3829,,SIGNAL,,,,,,1535514118.484
3830,,SIGNAL,,,,,,1535514118.484
3831,,SIGNAL,,,,,,1535514120.297
3832,591,interval,,,,,6.846,1535514114.636
3833,591,on,,07_chocolate_1.jpg,True,0,0.800,1535514121.506
3834,,SIGNAL,,,,,,1535514122.338
3835,591,image_interval,,,,,0.400,1535514122.337
3836,591,on,00_chocolate_1.jpg,,True,0,0.800,1535514122.760
3837,592,interval,,,,,0.731,1535514123.588
3838,592,on,,07_chocolate_1.jpg,False,1,0.800,1535514124.343
3839,,SIGNAL,,,,,,1535514125.171
3840,,K_PRESS,,,,,,1535514125.478
3841,592,image_interval,,,,,0.400,1535514125.170
3842,592,on,00_chocolate_3.jpg,,False,0,0.799,1535514125.594
3843,,SIGNAL,,,,,,1535514128.477
3844,,SIGNAL,,,,,,1535514128.477
3845,,SIGNAL,,,,,,1535514129.797
3846,593,interval,,,,,4.054,1535514126.421
3847,593,on,,03_chocolate_1.jpg,True,0,0.800,1535514130.500
3848,,SIGNAL,,,,,,1535514131.697
3849,593,image_interval,,,,,0.400,1535514131.327
3850,593,on,00_chocolate_1.jpg,,True,1,0.800,1535514131.750
3851,,K_PRESS,,,,,,1535514136.971
3852,,SIGNAL,,,,,,1535514136.971
3853,,SIGNAL,,,,,,1535514136.971
3854,,SIGNAL,,,,,,1535514137.396
3855,,SIGNAL,,,,,,1535514139.296
3856,594,interval,,,,,8.391,1535514132.578
3857,594,on,SINGLETON,01_chocolate_1.jpg,,0,0.800,1535514140.993
3858,,SIGNAL,,,,,,1535514144.789
3859,,SIGNAL,,,,,,1535514144.789
3860,,SIGNAL,,,,,,1535514144.997
3861,595,interval,,,,,4.966,1535514141.821
3862,595,on,,04_chocolate_3.jpg,False,0,0.800,1535514146.811
3863,,SIGNAL,,,,,,1535514147.639
3864,595,image_interval,,,,,0.400,1535514147.638
3865,595,on,00_chocolate_1.jpg,,False,0,0.801,1535514148.062
3866,596,interval,,,,,0.846,1535514148.890
3867,596,on,,05_chocolate_2.jpg,False,0,0.800,1535514149.759
3868,,SIGNAL,,,,,,1535514150.589
3869,,SIGNAL,,,,,,1535514150.697
3870,596,image_interval,,,,,0.400,1535514150.588
3871,596,on,00_chocolate_3.jpg,,False,0,0.801,1535514151.011
3872,,SIGNAL,,,,,,1535514153.267
3873,597,interval,,,,,2.427,1535514151.840
3874,597,on,SINGLETON,09_detergent_3.jpg,,0,0.800,1535514154.293
3875,,SIGNAL,,,,,,1535514160.016
3876,,SIGNAL,,,,,,1535514160.016
3877,,SIGNAL,,,,,,1535514160.016
3878,,SIGNAL,,,,,,1535514160.197
3879,,SIGNAL,,,,,,1535514162.097
3880,,SIGNAL,,,,,,1535514163.997
3881,598,interval,,,,,8.893,1535514155.121
3882,598,on,SINGLETON,09_detergent_2.jpg,,0,0.801,1535514164.040
3883,599,interval,,,,,0.640,1535514164.874
3884,599,on,SINGLETON,07_chocolate_1.jpg,,0,0.799,1535514165.539
3885,,SCANNER START,,,,,,1535514260.449
3886,,SIGNAL,,,,,,1535514302.236
3887,,SIGNAL,,,,,,
3888,,SIGNAL,,,,,,1535514304.136
3889,600,interval,,,,,2.127,1535514302.238
3890,600,on,,08_detergent_1.jpg,True,0,0.800,1535514304.392
3891,600,image_interval,,,,,0.400,1535514305.226
3892,600,on,00_detergent_1.jpg,,True,0,0.799,1535514305.651
3893,,SIGNAL,,,,,,1535514311.475
3894,,SIGNAL,,,,,,1535514311.475
3895,,SIGNAL,,,,,,1535514311.475
3896,,SIGNAL,,,,,,1535514311.735
3897,,SIGNAL,,,,,,1535514313.635
3898,601,interval,,,,,8.995,1535514306.478
3899,601,on,,05_chocolate_1.jpg,False,0,0.800,1535514315.497
3900,,SIGNAL,,,,,,1535514316.325
3901,601,image_interval,,,,,0.400,1535514316.324
3902,601,on,00_chocolate_3.jpg,,False,0,0.800,1535514316.747
3903,,SIGNAL,,,,,,1535514321.806
3904,,SIGNAL,,,,,,1535514321.806
3905,,SIGNAL,,,,,,1535514321.806
3906,,SIGNAL,,,,,,1535514323.136
3907,,SIGNAL,,,,,,1535514325.036
3908,602,interval,,,,,8.229,1535514317.575
3909,602,on,SINGLETON,09_detergent_1.jpg,,0,0.800,1535514325.831
3910,603,interval,,,,,0.486,1535514326.659
3911,603,on,,02_detergent_1.jpg,False,0,0.801,1535514327.169
3912,,SIGNAL,,,,,,1535514327.998
3913,603,image_interval,,,,,0.400,1535514327.997
3914,603,on,00_detergent_2.jpg,,False,1,0.800,1535514328.421
3915,,SIGNAL,,,,,,1535514332.645
3916,,K_PRESS,,,,,,1535514332.645
3917,,SIGNAL,,,,,,1535514332.645
3918,,SIGNAL,,,,,,1535514332.645
3919,,SIGNAL,,,,,,1535514334.536
3920,604,interval,,,,,6.393,1535514329.250
3921,604,on,SINGLETON,07_detergent_1.jpg,,0,0.799,1535514335.668
3922,,SIGNAL,,,,,,1535514339.543
3923,,SIGNAL,,,,,,1535514339.543
3924,,SIGNAL,,,,,,1535514340.235
3925,,SIGNAL,,,,,,1535514342.135
3926,605,interval,,,,,6.046,1535514336.496
3927,605,on,SINGLETON,02_chocolate_1.jpg,,0,0.799,1535514342.566
3928,606,interval,,,,,0.463,1535514343.397
3929,606,on,SINGLETON,09_detergent_2.jpg,,1,0.800,1535514343.887
3930,,SIGNAL,,,,,,1535514349.259
3931,,K_PRESS,,,,,,1535514349.259
3932,,SIGNAL,,,,,,1535514349.259
3933,,SIGNAL,,,,,,1535514349.259
3934,,SIGNAL,,,,,,1535514349.736
3935,,SIGNAL,,,,,,1535514351.636
3936,607,interval,,,,,8.541,1535514344.715
3937,607,on,,05_detergent_2.jpg,True,0,0.800,1535514353.280
3938,,SIGNAL,,,,,,1535514354.108
3939,607,image_interval,,,,,0.400,1535514354.107
3940,607,on,00_detergent_2.jpg,,True,0,0.799,1535514354.531
3941,,SIGNAL,,,,,,1535514359.445
3942,,SIGNAL,,,,,,1535514359.445
3943,,SIGNAL,,,,,,1535514359.445
3944,,SIGNAL,,,,,,1535514361.135
3945,,SIGNAL,,,,,,1535514363.036
3946,608,interval,,,,,8.085,1535514355.359
3947,608,on,SINGLETON,07_chocolate_2.jpg,,0,0.800,1535514363.469
3948,,SIGNAL,,,,,,1535514366.962
3949,,SIGNAL,,,,,,1535514366.962
3950,,SIGNAL,,,,,,1535514368.736
3951,609,interval,,,,,4.663,1535514364.297
3952,609,on,,04_chocolate_2.jpg,False,1,0.800,1535514368.984
3953,,K_PRESS,,,,,,1535514369.813
3954,609,image_interval,,,,,0.400,1535514369.812
3955,609,on,00_chocolate_3.jpg,,False,0,0.800,1535514370.235
3956,,SIGNAL,,,,,,1535514372.510
3957,,SIGNAL,,,,,,1535514372.536
3958,610,interval,,,,,2.446,1535514371.064
3959,610,on,,08_chocolate_1.jpg,False,0,0.799,1535514373.533
3960,,SIGNAL,,,,,,1535514374.436
3961,610,image_interval,,,,,0.400,1535514374.365
3962,610,on,00_chocolate_2.jpg,,False,0,0.799,1535514374.788
3963,,SIGNAL,,,,,,1535514377.657
3964,,SIGNAL,,,,,,1535514378.235
3965,611,interval,,,,,4.041,1535514375.616
3966,611,on,SINGLETON,01_detergent_2.jpg,,1,0.799,1535514379.682
3967,,SIGNAL,,,,,,1535514382.135
3968,,K_PRESS,,,,,,1535514382.135
3969,,SIGNAL,,,,,,1535514382.135
3970,612,interval,,,,,2.624,1535514380.510
3971,612,on,,01_detergent_1.jpg,True,0,0.801,1535514383.157
3972,,SIGNAL,,,,,,1535514383.991
3973,612,image_interval,,,,,0.400,1535514383.990
3974,612,on,00_detergent_1.jpg,,True,0,0.800,1535514384.413
3975,613,interval,,,,,0.969,1535514385.241
